TITLE = "Line y = 0, z = -700"
VARIABLES = "x", "ExR", "EyR", "EzR", "ExI", "EyI", "EzI", "abs(E)"
ZONE I= 1000, F=POINT
-6.00000000000000000e+02 -2.13326268701838644e-11 3.65070932794426408e-09 4.86525659445385281e-12 -1.54500185197121049e-11 3.30438942102823999e-10 -1.20616752192778828e-12 3.66573149605921848e-09
-5.98798798798798771e+02 -2.03787149510226098e-11 3.66741560458731246e-09 4.21391076481774493e-12 -1.49163021244981976e-11 3.44323429840311680e-10 -1.47542100424602528e-12 3.68363320148881200e-09
-5.97597597597597542e+02 -2.50434577384169017e-12 3.66329805045841911e-09 -6.92777021683116999e-12 7.95635562261309616e-13 3.40573581729857811e-10 -1.12547285417582608e-11 3.67912007669812118e-09
-5.96396396396396426e+02 -2.53451909838234842e-12 3.67795889271200780e-09 -6.49974151169952827e-12 4.84371820231792209e-13 3.53710673207910535e-10 -1.06878102356158623e-11 3.69495006612416960e-09
-5.95195195195195197e+02 -3.89484276426931749e-12 3.69119820790282079e-09 -3.70241942010443006e-12 -2.30058654679531936e-13 3.65610482013505221e-10 -9.19039399296800258e-12 3.70927602485466086e-09
-5.93993993993993968e+02 -4.20831104916972076e-12 3.70552852788599187e-09 -3.00810291206228952e-12 -3.90917285731278797e-13 3.77837994238690232e-10 -8.72369549434445700e-12 3.72475586248436711e-09
-5.92792792792792739e+02 -4.52177933406892850e-12 3.71985884786918653e-09 -2.31378640402028268e-12 -5.51775916782780492e-13 3.90065506463877414e-10 -8.25699699572110530e-12 3.74026673246113701e-09
-5.91591591591591623e+02 -4.83524761896969770e-12 3.73418916785235885e-09 -1.61946989597833723e-12 -7.12634547834434457e-13 4.02293018689060926e-10 -7.79029849709768413e-12 3.75580825030948626e-09
-5.90390390390390394e+02 -5.14871590386960013e-12 3.74851948783554317e-09 -9.25153387936022014e-13 -8.73493178886174047e-13 4.14520530914247126e-10 -7.32359999847422741e-12 3.77138003713810235e-09
-5.89189189189189165e+02 -5.46218418876897993e-12 3.76284980781872335e-09 -2.30836879893912077e-13 -1.03435180993767372e-12 4.26748043139433274e-10 -6.85690149985082643e-12 3.78698171955560869e-09
-5.87987987987987935e+02 -5.77565247366920064e-12 3.77718012780190849e-09 4.63479628148403241e-13 -1.19521044098940766e-12 4.38975555364619216e-10 -6.39020300122732932e-12 3.80261292958757145e-09
-5.86786786786786820e+02 -6.08912075856883327e-12 3.79151044778508950e-09 1.15779613619035495e-12 -1.35606907204096711e-12 4.51203067589804227e-10 -5.92350450260393965e-12 3.81827330459441683e-09
-5.85585585585585591e+02 -6.40258904346913476e-12 3.80584076776827961e-09 1.85211264423250962e-12 -1.51692770309263481e-12 4.63430579814990944e-10 -5.45680600398058472e-12 3.83396248719048311e-09
-5.84384384384384362e+02 -6.71605732836944109e-12 3.82017108775144987e-09 2.54642915227477334e-12 -1.67778633414431058e-12 4.75658092040176006e-10 -4.99010750535706903e-12 3.84968012516400668e-09
-5.83183183183183132e+02 -7.02952561326852443e-12 3.83450140773464328e-09 3.24074566031699950e-12 -1.83864496519587488e-12 4.87885604265363137e-10 -4.52340900673362928e-12 3.86542587139832149e-09
-5.81981981981982017e+02 -7.34299389816868374e-12 3.84883172771781602e-09 3.93506216835886740e-12 -1.99950359624748280e-12 5.00113116490546855e-10 -4.05671050811024042e-12 3.88119938379383278e-09
-5.80780780780780788e+02 -7.65646218306846340e-12 3.86316204770100613e-09 4.62937867640130561e-12 -2.16036222729910526e-12 5.12340628715733572e-10 -3.59001200948676876e-12 3.89700032519135643e-09
-5.79579579579579558e+02 -7.96993046796839815e-12 3.87749236768419458e-09 5.32369518444317674e-12 -2.32122085835075519e-12 5.24568140940920186e-10 -3.12331351086344088e-12 3.91282836329617635e-09
-5.78378378378378329e+02 -8.28339875286854454e-12 3.89182268766736566e-09 6.01801169248556971e-12 -2.48207948940243581e-12 5.36795653166105042e-10 -2.65661501223989773e-12 3.92868317060335255e-09
-5.77177177177177214e+02 -8.59686703776830319e-12 3.90615300765056073e-09 6.71232820052764925e-12 -2.64293812045401626e-12 5.49023165391291552e-10 -2.18991651361656622e-12 3.94456442432403177e-09
-5.75975975975975985e+02 -8.91033532266813616e-12 3.92048332763373678e-09 7.40664470856988227e-12 -2.80379675150557410e-12 5.61250677616476821e-10 -1.72321801499305579e-12 3.96047180631260261e-09
-5.74774774774774755e+02 -9.22380360756802082e-12 3.93481364761692689e-09 8.10096121661190850e-12 -2.96465538255723695e-12 5.73478189841663538e-10 -1.25651951636971398e-12 3.97640500299516184e-09
-5.73573573573573526e+02 -9.53727189246837724e-12 3.94914396760009797e-09 8.79527772465392019e-12 -3.12551401360889011e-12 5.85705702066848187e-10 -7.89821017746308762e-13 3.99236370529869856e-09
-5.72372372372372411e+02 -9.85074017736829745e-12 3.96347428758328725e-09 9.48959423269616453e-12 -3.28637264466050126e-12 5.97933214292033870e-10 -3.23122519122815896e-13 4.00834760858156063e-09
-5.71171171171171181e+02 -1.01642084622684374e-11 3.97780460756646495e-09 1.01839107407378240e-11 -3.44723127571220612e-12 6.10160726517219450e-10 1.43575979500552569e-13 4.02435641256464648e-09
-5.69969969969969952e+02 -1.04776767471678535e-11 3.99213492754965340e-09 1.08782272487800587e-11 -3.60808990676381727e-12 6.22388238742405960e-10 6.10274478123997572e-13 4.04038982126385419e-09
-5.68768768768768723e+02 -1.07911450320679967e-11 4.00646524753282862e-09 1.15725437568225986e-11 -3.76894853781545104e-12 6.34615750967591643e-10 1.07697297674752093e-12 4.05644754292329412e-09
-5.67567567567567608e+02 -1.11046133169676584e-11 4.02079556751602452e-09 1.22668602648645522e-11 -3.92980716886697818e-12 6.46843263192777636e-10 1.54367147537086395e-12 4.07252928994968357e-09
-5.66366366366366378e+02 -1.14180816018678533e-11 4.03512588749919560e-09 1.29611767729068660e-11 -4.09066579991868626e-12 6.59070775417962699e-10 2.01036997399435520e-12 4.08863477884747350e-09
-5.65165165165165149e+02 -1.17315498867678704e-11 4.04945620748237992e-09 1.36554932809485174e-11 -4.25152443097031680e-12 6.71298287643148589e-10 2.47706847261767055e-12 4.10476373015523251e-09
-5.63963963963963920e+02 -1.20450181716678391e-11 4.06378652746555679e-09 1.43498097889913207e-11 -4.41238306202196350e-12 6.83525799868333962e-10 2.94376697124121855e-12 4.12091586838268518e-09
-5.62762762762762804e+02 -1.23584864565671551e-11 4.07811684744874276e-09 1.50441262970331918e-11 -4.57324169307350356e-12 6.95753312093518817e-10 3.41046546986453310e-12 4.13709092194892665e-09
-5.61561561561561575e+02 -1.26719547414669945e-11 4.09244716743192377e-09 1.57384428050752875e-11 -4.73410032412503716e-12 7.07980824318704914e-10 3.87716396848806413e-12 4.15328862312141556e-09
-5.60360360360360346e+02 -1.29854230263670763e-11 4.10677748741510809e-09 1.64327593131177581e-11 -4.89495895517669678e-12 7.20208336543890907e-10 4.34386246711147642e-12 4.16950870795600925e-09
-5.59159159159159117e+02 -1.32988913112671483e-11 4.12110780739829654e-09 1.71270758211596308e-11 -5.05581758622842426e-12 7.32435848769077521e-10 4.81056096573487013e-12 4.18575091623783111e-09
-5.57957957957958001e+02 -1.36123595961665451e-11 4.13543812738147921e-09 1.78213923292015294e-11 -5.21667621727992878e-12 7.44663360994262480e-10 5.27725946435824122e-12 4.20201499142307258e-09
-5.56756756756756772e+02 8.80715472587251842e-12 4.15755620303098321e-09 6.46591724266214380e-12 1.14855751553341457e-11 7.62530109598538257e-10 -3.21791734616232843e-12 4.22693593479894307e-09
-5.55555555555555543e+02 9.51624471356637288e-12 4.16945178128578234e-09 6.63229520269720089e-12 1.20087211473353580e-11 7.72715184593888079e-10 -3.13815402313113224e-12 4.24048411347295557e-09
-5.54354354354354314e+02 1.02253347012610287e-11 4.18134735954058561e-09 6.79867316273226767e-12 1.25318671393364928e-11 7.82900259589238212e-10 -3.05839070010001358e-12 4.25404698357647667e-09
-5.53153153153153198e+02 1.09344246889543467e-11 4.19324293779538391e-09 6.96505112276729244e-12 1.30550131313375662e-11 7.93085334584587208e-10 -2.97862737706882102e-12 4.26762440503769531e-09
-5.51951951951951969e+02 1.16435146766487699e-11 4.20513851605018801e-09 7.13142908280225260e-12 1.35781591233388495e-11 8.03270409579937238e-10 -2.89886405403769914e-12 4.28121623941237919e-09
-5.50750750750750740e+02 1.23526046643429151e-11 4.21703409430498880e-09 7.29780704283709966e-12 1.41013051153399665e-11 8.13455484575286854e-10 -2.81910073100645164e-12 4.29482234986277672e-09
-5.49549549549549511e+02 1.30616946520367631e-11 4.22892967255979206e-09 7.46418500287207920e-12 1.46244511073410997e-11 8.23640559570637504e-10 -2.73933740797531967e-12 4.30844260113687379e-09
-5.48348348348348395e+02 1.37707846397305336e-11 4.24082525081459368e-09 7.63056296290706520e-12 1.51475970993422005e-11 8.33825634565986603e-10 -2.65957408494418526e-12 4.32207685954784416e-09
-5.47147147147147166e+02 1.44798746274246918e-11 4.25272082906939198e-09 7.79694092294203827e-12 1.56707430913434338e-11 8.44010709561336632e-10 -2.57981076191301209e-12 4.33572499295382815e-09
-5.45945945945945937e+02 1.51889646151182942e-11 4.26461640732419359e-09 7.96331888297687564e-12 1.61938890833444636e-11 8.54195784556686042e-10 -2.50004743888182841e-12 4.34938687073795215e-09
-5.44744744744744708e+02 1.58980546028125041e-11 4.27651198557899438e-09 8.12969684301211691e-12 1.67170350753457453e-11 8.64380859552035554e-10 -2.42028411585061080e-12 4.36306236378859618e-09
-5.43543543543543592e+02 1.66071445905060160e-11 4.28840756383379186e-09 8.29607480304681533e-12 1.72401810673468042e-11 8.74565934547384343e-10 -2.34052079281949579e-12 4.37675134447994690e-09
-5.42342342342342363e+02 1.73162345782005490e-11 4.30030314208860422e-09 8.46245276308196451e-12 1.77633270593479858e-11 8.84751009542736027e-10 -2.26075746978834684e-12 4.39045368665281527e-09
-5.41141141141141134e+02 1.80253245658945909e-11 4.31219872034340004e-09 8.62883072311680349e-12 1.82864730513491577e-11 8.94936084538085230e-10 -2.18099414675716720e-12 4.40416926559562384e-09
-5.39939939939939904e+02 1.87344145535886845e-11 4.32409429859820000e-09 8.79520868315191551e-12 1.88096190433503522e-11 9.05121159533434535e-10 -2.10123082372596818e-12 4.41789795802580590e-09
-5.38738738738738789e+02 -1.02163394394649338e-12 4.33289749747810357e-09 5.93546435723730845e-12 -8.35071405335410670e-12 9.12476843251396479e-10 -6.05469533249648239e-12 4.42795182678807658e-09
-5.37537537537537560e+02 2.68528264812482836e-14 4.34321670109929243e-09 6.15106375158395191e-12 -7.80970417905913008e-12 9.25354108662361704e-10 -5.75632406947105186e-12 4.44071430089559402e-09
-5.36336336336336331e+02 1.07533959690933891e-12 4.35353590472047303e-09 6.36666314593033687e-12 -7.26869430476423909e-12 9.38231374073324242e-10 -5.45795280644576351e-12 4.45350168955917462e-09
-5.35135135135135101e+02 2.12382636733744246e-12 4.36385510834166024e-09 6.58226254027685109e-12 -6.72768443046921077e-12 9.51108639484289054e-10 -5.15958154342041133e-12 4.46631377878215640e-09
-5.33933933933933986e+02 3.17231313776541677e-12 4.37417431196284332e-09 6.79786193462391783e-12 -6.18667455617431251e-12 9.63985904895251177e-10 -4.86121028039504139e-12 4.47915035660529103e-09
-5.32732732732732757e+02 4.22079990819377881e-12 4.38449351558403797e-09 7.01346132897036096e-12 -5.64566468187929388e-12 9.76863170306217230e-10 -4.56283901736967791e-12 4.49201121308935156e-09
-5.31531531531531527e+02 5.26928667862192114e-12 4.39481271920521195e-09 7.22906072331731138e-12 -5.10465480758439966e-12 9.89740435717178320e-10 -4.26446775434423849e-12 4.50489614029763343e-09
