TITLE = "Slice Y = 0"
VARIABLES = "X", "Z", "ExR", "EyR", "EzR", "ExI", "EyI", "EzI", "abs(E)"
ZONE I= 70, J= 70, F=POINT
-7.00000000000000000e+02 -7.00000000000000000e+02 -3.39328524149753454e-12 1.79340175452171268e-09 4.44115079757688988e-12 -4.54753004290298314e-12 3.11702418672682720e-10 3.91100652626577428e-13 1.82030226119793263e-09
-7.00000000000000000e+02 -6.79710144927536248e+02 -1.65036382832394317e-11 1.87388546697128513e-09 6.85913881807718886e-12 -1.63485804413880773e-11 3.25337580391240309e-10 2.08946341334823759e-12 1.90207317008119655e-09
-7.00000000000000000e+02 -6.59420289855072497e+02 -1.47509024721082047e-11 1.97798365184255118e-09 4.04595279389740853e-12 -1.51471613927071527e-11 3.55182346911534170e-10 1.03998841288683112e-12 2.00973587902636787e-09
-7.00000000000000000e+02 -6.39130434782608745e+02 -1.29981666609773380e-11 2.08208183671381847e-09 1.23276676971758943e-12 -1.39457423440262313e-11 3.85027113431828186e-10 -9.48658757459957641e-15 2.11746915177558399e-09
-7.00000000000000000e+02 -6.18840579710144880e+02 -1.12454308498461837e-11 2.18618002158508410e-09 -1.58041925446221028e-12 -1.27443232953452259e-11 4.14871879952122202e-10 -1.05896158803603270e-12 2.22526273958125804e-09
-7.00000000000000000e+02 -5.98550724637681128e+02 -9.49269503871513932e-12 2.29027820645635015e-09 -4.39360527864204877e-12 -1.15429042466643207e-11 4.44716646472416114e-10 -2.10843658849745289e-12 2.33310828248247512e-09
-7.00000000000000000e+02 -5.78260869565217376e+02 1.12563847333147077e-11 2.40310466965113329e-09 -2.25349293665416372e-11 5.77910227586468120e-12 4.77827608381536755e-10 -1.42645604772414375e-11 2.45032705604338533e-09
-7.00000000000000000e+02 -5.57971014492753625e+02 1.36525502611400240e-11 2.51623430072245979e-09 -2.35259548738213843e-11 1.11526153919436590e-11 5.02531988285630951e-10 -1.46214053199342972e-11 2.56613551559295570e-09
-7.00000000000000000e+02 -5.37681159420289873e+02 7.29835400047527159e-12 2.65566114153238519e-09 4.72101301773086766e-12 7.94681034500642004e-12 5.40761467307928325e-10 3.86072503827710611e-12 2.71018683379903238e-09
-7.00000000000000000e+02 -5.17391304347826008e+02 7.77313816191746561e-12 2.77360380681594177e-09 5.62435492183940909e-12 5.39155908250088144e-12 5.60763788280700510e-10 4.70282627821741788e-12 2.82974863617960287e-09
-7.00000000000000000e+02 -4.97101449275362313e+02 8.24792232335985351e-12 2.89154647209949627e-09 6.52769682594789640e-12 2.83630781999536101e-12 5.80766109253472281e-10 5.54492751815771431e-12 2.94931851516247648e-09
-7.00000000000000000e+02 -4.76811594202898505e+02 1.07747410032043397e-11 3.03329741630483567e-09 1.09870807430872376e-12 6.13589068659073223e-12 6.02145761928166245e-10 3.01928268828060361e-12 3.09251302370664752e-09
-7.00000000000000000e+02 -4.56521739130434753e+02 4.44143106212323760e-12 3.17537775350404291e-09 3.08713011759163560e-12 2.21525271879375336e-12 6.23424989105963861e-10 4.44352560016023639e-12 3.23600625825055619e-09
-7.00000000000000000e+02 -4.36231884057971001e+02 -5.55405874311051845e-13 3.33930158393371845e-09 -1.51694194005492983e-11 -4.56087584466989964e-13 6.56992584625455472e-10 -6.10198886615039659e-12 3.40335748735858184e-09
-7.00000000000000000e+02 -4.15942028985507250e+02 -8.74286085076032343e-12 3.48421169552578878e-09 -1.53552987193987839e-11 1.19018598669128768e-12 6.71258359947107125e-10 -6.30834781697861779e-12 3.54833374411808311e-09
-7.00000000000000000e+02 -3.95652173913043441e+02 -8.61290535749703843e-12 3.63959235388768991e-09 -3.32096733482007801e-12 -3.47537649435291841e-12 6.67772733768334731e-10 -5.75697517930139251e-12 3.70036259823411067e-09
-7.00000000000000000e+02 -3.75362318840579690e+02 -8.16753080300301024e-12 3.79240445750670545e-09 -5.11501680536773647e-12 -5.51800531241181959e-12 6.58209794606854664e-10 -8.87024874777585409e-12 3.84912635603002011e-09
-7.00000000000000000e+02 -3.55072463768115938e+02 -7.72215624850882857e-12 3.94521656112571933e-09 -6.90906627591536101e-12 -7.56063413047067634e-12 6.48646855445374389e-10 -1.19835223162502987e-11 3.99822267915999294e-09
-7.00000000000000000e+02 -3.34782608695652129e+02 -7.27678169401464043e-12 4.09802866474473321e-09 -8.70311574646299524e-12 -9.60326294852957913e-12 6.39083916283894115e-10 -1.50967958847247692e-11 4.14761570312426869e-09
-7.00000000000000000e+02 -3.14492753623188378e+02 -6.83140713952054600e-12 4.25084076836374792e-09 -1.04971652170107878e-11 -1.16458917665884658e-11 6.29520977122414048e-10 -1.82100694531992574e-11 4.29727448397773175e-09
-7.00000000000000000e+02 -2.94202898550724626e+02 -5.79657362380747685e-12 4.40592947746536233e-09 1.26202107245541404e-12 -2.56775638477951756e-12 5.82092279970977361e-10 6.53082447365987450e-12 4.44422438911494786e-09
