TITLE = "Line y = 0, z = -700"
VARIABLES = "x", "ExR", "EyR", "EzR", "ExI", "EyI", "EzI", "abs(E)"
ZONE I= 1000, F=POINT
-6.00000000000000000e+02 2.67231841233027324e-12 1.69739858667498093e-09 -2.20620675892971873e-12 -4.69152334704188833e-12 -1.29408922082329686e-09 -1.08698513244728781e-12 2.13444701833032742e-09
-5.98798798798798771e+02 2.77267995300693343e-12 1.70416370464229929e-09 -2.51544463690538344e-12 -4.62898963666741347e-12 -1.29239024803547499e-09 -1.13899597785379047e-12 2.13880415782046306e-09
-5.97597597597597542e+02 2.87304149368398378e-12 1.71092882260962364e-09 -2.82468251488127878e-12 -4.56645592629330050e-12 -1.29069127524765623e-09 -1.19100682326013320e-12 2.14317519308443110e-09
-5.96396396396396426e+02 8.88959009609862076e-12 1.70379461472517105e-09 -1.10951909879745180e-11 -2.81919686288753184e-12 -1.29260729540758166e-09 -3.42608065461199826e-12 2.13868453103353614e-09
-5.95195195195195197e+02 8.63292197014665777e-12 1.71032524617508227e-09 -1.09174897993240751e-11 -2.71202866791744468e-12 -1.29084707423512743e-09 -3.42558142335133255e-12 2.14282790382197756e-09
-5.93993993993993968e+02 8.37625384419454453e-12 1.71685587762500528e-09 -1.07397886106736662e-11 -2.60486047294710467e-12 -1.28908685306268003e-09 -3.42508219209056789e-12 2.14698463908071361e-09
-5.92792792792792739e+02 8.11958571824270917e-12 1.72338650907491754e-09 -1.05620874220231054e-11 -2.49769227797705789e-12 -1.28732663189022621e-09 -3.42458296083002133e-12 2.15115465934771436e-09
-5.91591591591591623e+02 7.86291759229037782e-12 1.72991714052483228e-09 -1.03843862333723362e-11 -2.39052408300667831e-12 -1.28556641071777406e-09 -3.42408372956937945e-12 2.15533788751385287e-09
-5.90390390390390394e+02 5.83998588550167834e-12 1.73695152906868301e-09 -1.93030896724092539e-12 -3.32358146887647594e-12 -1.28371687181692693e-09 1.02577428801157671e-12 2.15985637283037774e-09
-5.89189189189189165e+02 5.86108501234668600e-12 1.74362869443755646e-09 -2.28847263098897155e-12 -3.26851435994167119e-12 -1.28217836167254715e-09 9.44300448332275226e-13 2.16431826206805279e-09
-5.87987987987987935e+02 5.88218413919184229e-12 1.75030585980643259e-09 -2.64663629473723542e-12 -3.21344725100702033e-12 -1.28063985152816923e-09 8.62826608653257179e-13 2.16879268434807805e-09
-5.86786786786786820e+02 5.90328326603657853e-12 1.75698302517530707e-09 -3.00479995848534217e-12 -3.15838014207215783e-12 -1.27910134138379172e-09 7.81352768974000127e-13 2.17327956226008105e-09
